FIPS,State,MSA code (with divisions),MSA name (with MSA divisions),Aggregate MSA code,Aggregate MSA name,County code,Township code,County name,Township name
51,Virginia,  47260,"Virginia Beach-Norfolk-Newport News, VA-NC",,,115,000,"Mathews County, VA",
51,Virginia,  47260,"Virginia Beach-Norfolk-Newport News, VA-NC",,,181,000,"Surry County, VA",
51,Virginia,  47260,"Virginia Beach-Norfolk-Newport News, VA-NC",,,199,000,"York County, VA",
51,Virginia,  47260,"Virginia Beach-Norfolk-Newport News, VA-NC",,,550,000,"Chesapeake city, VA",
51,Virginia,  47260,"Virginia Beach-Norfolk-Newport News, VA-NC",,,650,000,"Hampton city, VA",
51,Virginia,  47260,"Virginia Beach-Norfolk-Newport News, VA-NC",,,700,000,"Newport News city, VA",
51,Virginia,  47260,"Virginia Beach-Norfolk-Newport News, VA-NC",,,710,000,"Norfolk city, VA",
51,Virginia,  47260,"Virginia Beach-Norfolk-Newport News, VA-NC",,,735,000,"Poquoson city, VA",
51,Virginia,  47260,"Virginia Beach-Norfolk-Newport News, VA-NC",,,740,000,"Portsmouth city, VA",
51,Virginia,  47260,"Virginia Beach-Norfolk-Newport News, VA-NC",,,800,000,"Suffolk city, VA",
51,Virginia,  47260,"Virginia Beach-Norfolk-Newport News, VA-NC",,,810,000,"Virginia Beach city, VA",
51,Virginia,  47260,"Virginia Beach-Norfolk-Newport News, VA-NC",,,830,000,"Williamsburg city, VA",
51,Virginia,  47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",  47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",013,000,"Arlington County, VA",
51,Virginia,  47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",  47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",043,000,"Clarke County, VA",
51,Virginia,  47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",  47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",059,000,"Fairfax County, VA",
51,Virginia,  47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",  47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",061,000,"Fauquier County, VA",
51,Virginia,  47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",  47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",107,000,"Loudoun County, VA",
51,Virginia,  47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",  47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",153,000,"Prince William County, VA",
51,Virginia,  47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",  47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",177,000,"Spotsylvania County, VA",
51,Virginia,  47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",  47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",179,000,"Stafford County, VA",
51,Virginia,  47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",  47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",187,000,"Warren County, VA",
51,Virginia,  47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",  47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",510,000,"Alexandria city, VA",
51,Virginia,  47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",  47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",600,000,"Fairfax city, VA",
51,Virginia,  47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",  47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",610,000,"Falls Church city, VA",
51,Virginia,  47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",  47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",630,000,"Fredericksburg city, VA",
51,Virginia,  47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",  47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",683,000,"Manassas city, VA",
51,Virginia,  47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",  47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",685,000,"Manassas Park city, VA",
51,Virginia,  49020,"Winchester, VA-WV",,,069,000,"Frederick County, VA",
51,Virginia,  49020,"Winchester, VA-WV",,,840,000,"Winchester city, VA",
53,Washington,  13380,"Bellingham, WA",,,073,000,Whatcom County,
53,Washington,  14740,"Bremerton-Silverdale, WA",,,035,000,Kitsap County,
53,Washington,5300003,Central Washington nonmetropolitan area,,,001,000,Adams County,
53,Washington,5300003,Central Washington nonmetropolitan area,,,025,000,Grant County,
53,Washington,5300003,Central Washington nonmetropolitan area,,,037,000,Kittitas County,
53,Washington,5300003,Central Washington nonmetropolitan area,,,039,000,Klickitat County,
53,Washington,5300003,Central Washington nonmetropolitan area,,,047,000,Okanogan County,
53,Washington,5300004,Eastern Washington nonmetropolitan area,,,013,000,Columbia County,
53,Washington,5300004,Eastern Washington nonmetropolitan area,,,019,000,Ferry County,
53,Washington,5300004,Eastern Washington nonmetropolitan area,,,023,000,Garfield County,
53,Washington,5300004,Eastern Washington nonmetropolitan area,,,043,000,Lincoln County,
53,Washington,5300004,Eastern Washington nonmetropolitan area,,,051,000,Pend Oreille County,
53,Washington,5300004,Eastern Washington nonmetropolitan area,,,065,000,Stevens County,
53,Washington,5300004,Eastern Washington nonmetropolitan area,,,071,000,Walla Walla County,
53,Washington,5300004,Eastern Washington nonmetropolitan area,,,075,000,Whitman County,
53,Washington,  28420,"Kennewick-Pasco-Richland, WA",,,005,000,Benton County,
53,Washington,  28420,"Kennewick-Pasco-Richland, WA",,,021,000,Franklin County,
53,Washington,  30300,"Lewiston, ID-WA",,,003,000,"Asotin County, WA",
53,Washington,  31020,"Longview, WA",,,015,000,Cowlitz County,
53,Washington,  34580,"Mount Vernon-Anacortes, WA",,,057,000,Skagit County,
53,Washington,5300001,Northwestern Washington nonmetropolitan area,,,009,000,Clallam County,
53,Washington,5300001,Northwestern Washington nonmetropolitan area,,,029,000,Island County,
53,Washington,5300001,Northwestern Washington nonmetropolitan area,,,031,000,Jefferson County,
53,Washington,5300001,Northwestern Washington nonmetropolitan area,,,055,000,San Juan County,
53,Washington,  36500,"Olympia, WA",,,067,000,Thurston County,
53,Washington,  38900,"Portland-Vancouver-Hillsboro, OR-WA",,,011,000,"Clark County, WA",
53,Washington,  38900,"Portland-Vancouver-Hillsboro, OR-WA",,,059,000,"Skamania County, WA",
53,Washington,  42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",  42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",033,000,King County,
53,Washington,  42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",  42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",061,000,Snohomish County,
53,Washington,5300002,Southwestern Washington nonmetropolitan area,,,027,000,Grays Harbor County,
53,Washington,5300002,Southwestern Washington nonmetropolitan area,,,041,000,Lewis County,
53,Washington,5300002,Southwestern Washington nonmetropolitan area,,,045,000,Mason County,
53,Washington,5300002,Southwestern Washington nonmetropolitan area,,,049,000,Pacific County,
53,Washington,5300002,Southwestern Washington nonmetropolitan area,,,069,000,Wahkiakum County,
53,Washington,  44060,"Spokane, WA",,,063,000,Spokane County,
53,Washington,  45104,"Tacoma, WA Metropolitan Division",  42660,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",053,000,Pierce County,
53,Washington,  48300,"Wenatchee-East Wenatchee, WA",,,007,000,Chelan County,
53,Washington,  48300,"Wenatchee-East Wenatchee, WA",,,017,000,Douglas County,
53,Washington,  49420,"Yakima, WA",,,077,000,Yakima County,
54,West Virginia,  16620,"Charleston, WV",,,005,000,Boone County,
54,West Virginia,  16620,"Charleston, WV",,,015,000,Clay County,
54,West Virginia,  16620,"Charleston, WV",,,039,000,Kanawha County,
54,West Virginia,  16620,"Charleston, WV",,,043,000,Lincoln County,
54,West Virginia,  16620,"Charleston, WV",,,079,000,Putnam County,
54,West Virginia,  19060,"Cumberland, MD-WV",,,057,000,"Mineral County, WV",
54,West Virginia,  25180,"Hagerstown-Martinsburg, MD-WV",,,003,000,"Berkeley County, WV",
54,West Virginia,  25180,"Hagerstown-Martinsburg, MD-WV",,,065,000,"Morgan County, WV",
54,West Virginia,  26580,"Huntington-Ashland, WV-KY-OH",,,011,000,"Cabell County, WV",
54,West Virginia,  26580,"Huntington-Ashland, WV-KY-OH",,,099,000,"Wayne County, WV",
54,West Virginia,  34060,"Morgantown, WV",,,061,000,Monongalia County,
54,West Virginia,  34060,"Morgantown, WV",,,077,000,Preston County,
54,West Virginia,5400002,North Central West Virginia nonmetropolitan area,,,001,000,Barbour County,
54,West Virginia,5400002,North Central West Virginia nonmetropolitan area,,,007,000,Braxton County,
54,West Virginia,5400002,North Central West Virginia nonmetropolitan area,,,013,000,Calhoun County,
54,West Virginia,5400002,North Central West Virginia nonmetropolitan area,,,017,000,Doddridge County,
54,West Virginia,5400002,North Central West Virginia nonmetropolitan area,,,021,000,Gilmer County,
54,West Virginia,5400002,North Central West Virginia nonmetropolitan area,,,023,000,Grant County,
54,West Virginia,5400002,North Central West Virginia nonmetropolitan area,,,031,000,Hardy County,
54,West Virginia,5400002,North Central West Virginia nonmetropolitan area,,,033,000,Harrison County,
54,West Virginia,5400002,North Central West Virginia nonmetropolitan area,,,035,000,Jackson County,
54,West Virginia,5400002,North Central West Virginia nonmetropolitan area,,,041,000,Lewis County,
54,West Virginia,5400002,North Central West Virginia nonmetropolitan area,,,049,000,Marion County,
54,West Virginia,5400002,North Central West Virginia nonmetropolitan area,,,053,000,Mason County,
54,West Virginia,5400002,North Central West Virginia nonmetropolitan area,,,071,000,Pendleton County,
54,West Virginia,5400002,North Central West Virginia nonmetropolitan area,,,083,000,Randolph County,
54,West Virginia,5400002,North Central West Virginia nonmetropolitan area,,,085,000,Ritchie County,
54,West Virginia,5400002,North Central West Virginia nonmetropolitan area,,,087,000,Roane County,
54,West Virginia,5400002,North Central West Virginia nonmetropolitan area,,,091,000,Taylor County,
54,West Virginia,5400002,North Central West Virginia nonmetropolitan area,,,093,000,Tucker County,
54,West Virginia,5400002,North Central West Virginia nonmetropolitan area,,,095,000,Tyler County,
54,West Virginia,5400002,North Central West Virginia nonmetropolitan area,,,097,000,Upshur County,
54,West Virginia,5400002,North Central West Virginia nonmetropolitan area,,,103,000,Wetzel County,
54,West Virginia,  37620,"Parkersburg-Marietta-Vienna, WV-OH",,,073,000,"Pleasants County, WV",
54,West Virginia,  37620,"Parkersburg-Marietta-Vienna, WV-OH",,,105,000,"Wirt County, WV",
54,West Virginia,  37620,"Parkersburg-Marietta-Vienna, WV-OH",,,107,000,"Wood County, WV",
54,West Virginia,5400001,Southern West Virginia nonmetropolitan area,,,019,000,Fayette County,
54,West Virginia,5400001,Southern West Virginia nonmetropolitan area,,,025,000,Greenbrier County,
54,West Virginia,5400001,Southern West Virginia nonmetropolitan area,,,045,000,Logan County,
54,West Virginia,5400001,Southern West Virginia nonmetropolitan area,,,047,000,McDowell County,
54,West Virginia,5400001,Southern West Virginia nonmetropolitan area,,,055,000,Mercer County,
54,West Virginia,5400001,Southern West Virginia nonmetropolitan area,,,059,000,Mingo County,
54,West Virginia,5400001,Southern West Virginia nonmetropolitan area,,,063,000,Monroe County,
54,West Virginia,5400001,Southern West Virginia nonmetropolitan area,,,067,000,Nicholas County,
54,West Virginia,5400001,Southern West Virginia nonmetropolitan area,,,075,000,Pocahontas County,
54,West Virginia,5400001,Southern West Virginia nonmetropolitan area,,,081,000,Raleigh County,
54,West Virginia,5400001,Southern West Virginia nonmetropolitan area,,,089,000,Summers County,
54,West Virginia,5400001,Southern West Virginia nonmetropolitan area,,,101,000,Webster County,
54,West Virginia,5400001,Southern West Virginia nonmetropolitan area,,,109,000,Wyoming County,
54,West Virginia,  44600,"Steubenville-Weirton, OH-WV",,,009,000,"Brooke County, WV",
54,West Virginia,  44600,"Steubenville-Weirton, OH-WV",,,029,000,"Hancock County, WV",
54,West Virginia,  47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",  47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",037,000,"Jefferson County, WV",
54,West Virginia,  48540,"Wheeling, WV-OH",,,051,000,"Marshall County, WV",
54,West Virginia,  48540,"Wheeling, WV-OH",,,069,000,"Ohio County, WV",
54,West Virginia,  49020,"Winchester, VA-WV",,,027,000,"Hampshire County, WV",
55,Wisconsin,  11540,"Appleton, WI",,,015,000,Calumet County,
55,Wisconsin,  11540,"Appleton, WI",,,087,000,Outagamie County,
55,Wisconsin,  20260,"Duluth, MN-WI",,,031,000,"Douglas County, WI",
55,Wisconsin,5500001,Eastern Wisconsin nonmetropolitan area,,,027,000,Dodge County,
55,Wisconsin,5500001,Eastern Wisconsin nonmetropolitan area,,,055,000,Jefferson County,
55,Wisconsin,5500001,Eastern Wisconsin nonmetropolitan area,,,071,000,Manitowoc County,
55,Wisconsin,5500001,Eastern Wisconsin nonmetropolitan area,,,075,000,Marinette County,
55,Wisconsin,5500001,Eastern Wisconsin nonmetropolitan area,,,127,000,Walworth County,
55,Wisconsin,  20740,"Eau Claire, WI",,,017,000,Chippewa County,
55,Wisconsin,  20740,"Eau Claire, WI",,,035,000,Eau Claire County,
55,Wisconsin,  22540,"Fond du Lac, WI",,,039,000,Fond du Lac County,
55,Wisconsin,  24580,"Green Bay, WI",,,009,000,Brown County,
55,Wisconsin,  24580,"Green Bay, WI",,,061,000,Kewaunee County,
55,Wisconsin,  24580,"Green Bay, WI",,,083,000,Oconto County,
55,Wisconsin,  27500,"Janesville, WI",,,105,000,Rock County,
55,Wisconsin,  29100,"La Crosse, WI-MN",,,063,000,"La Crosse County, WI",
55,Wisconsin,  29404,"Lake County-Kenosha County, IL-WI Metropolitan Division",  16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",059,000,"Kenosha County, WI",
55,Wisconsin,  31540,"Madison, WI",,,021,000,Columbia County,
55,Wisconsin,  31540,"Madison, WI",,,025,000,Dane County,
55,Wisconsin,  31540,"Madison, WI",,,049,000,Iowa County,
55,Wisconsin,  33340,"Milwaukee-Waukesha-West Allis, WI",,,079,000,Milwaukee County,
55,Wisconsin,  33340,"Milwaukee-Waukesha-West Allis, WI",,,089,000,Ozaukee County,
55,Wisconsin,  33340,"Milwaukee-Waukesha-West Allis, WI",,,131,000,Washington County,
55,Wisconsin,  33340,"Milwaukee-Waukesha-West Allis, WI",,,133,000,Waukesha County,
55,Wisconsin,  33460,"Minneapolis-St. Paul-Bloomington, MN-WI",,,093,000,Pierce,
55,Wisconsin,  33460,"Minneapolis-St. Paul-Bloomington, MN-WI",,,109,000,St Croix,
55,Wisconsin,5500005,Northern Wisconsin nonmetropolitan area,,,003,000,Ashland County,
55,Wisconsin,5500005,Northern Wisconsin nonmetropolitan area,,,007,000,Bayfield County,
55,Wisconsin,5500005,Northern Wisconsin nonmetropolitan area,,,029,000,Door County,
55,Wisconsin,5500005,Northern Wisconsin nonmetropolitan area,,,037,000,Florence County,
55,Wisconsin,5500005,Northern Wisconsin nonmetropolitan area,,,041,000,Forest County,
55,Wisconsin,5500005,Northern Wisconsin nonmetropolitan area,,,051,000,Iron County,
55,Wisconsin,5500005,Northern Wisconsin nonmetropolitan area,,,067,000,Langlade County,
55,Wisconsin,5500005,Northern Wisconsin nonmetropolitan area,,,078,000,Menominee County,
55,Wisconsin,5500005,Northern Wisconsin nonmetropolitan area,,,085,000,Oneida County,
55,Wisconsin,5500005,Northern Wisconsin nonmetropolitan area,,,113,000,Sawyer County,
55,Wisconsin,5500005,Northern Wisconsin nonmetropolitan area,,,125,000,Vilas County,
55,Wisconsin,  36780,"Oshkosh-Neenah, WI",,,139,000,Winnebago County,
55,Wisconsin,  39540,"Racine, WI",,,101,000,Racine County,
55,Wisconsin,  43100,"Sheboygan, WI",,,117,000,Sheboygan County,
55,Wisconsin,5500003,South Central Wisconsin nonmetropolitan area,,,001,000,Adams County,
55,Wisconsin,5500003,South Central Wisconsin nonmetropolitan area,,,043,000,Grant County,
